Configuration ...
name=MKL
data=data/xue/tdp.1.pkl
data=data/xue/tdp.2.pkl
data=data/xue/tdp.3.pkl
data=data/xue/tdp.4.pkl
data=data/xue/tdp.5.pkl
parameter-selection=grid
feature-reduction=1
parameter-bound=10
folds=10
runs=5

Loading data ... 
 X = (18, 361) 	y = (361,) 	Sparsity = 0.629270544783
Obj => 0.00000 Args =>  ['0.500', '0.016', '0.031']
Obj => 0.00000 Args =>  ['0.500', '0.016', '0.062']
Obj => 0.00000 Args =>  ['0.500', '0.016', '0.125']
Obj => 0.00000 Args =>  ['0.500', '0.016', '0.250']
Obj => 0.00000 Args =>  ['0.500', '0.016', '0.500']
Obj => 0.00000 Args =>  ['0.500', '0.016', '1.000']
Obj => 0.00000 Args =>  ['0.500', '0.016', '2.000']
Obj => 0.00000 Args =>  ['0.500', '0.016', '4.000']
Obj => 0.00000 Args =>  ['0.500', '0.016', '8.000']
Obj => 0.00000 Args =>  ['0.500', '0.016', '16.000']
Obj => 0.00000 Args =>  ['0.500', '0.016', '32.000']
Obj => 0.00000 Args =>  ['0.500', '0.016', '64.000']
Obj => 0.00000 Args =>  ['0.500', '0.016', '128.000']
Obj => 0.00000 Args =>  ['0.500', '0.016', '256.000']
Obj => 0.00000 Args =>  ['0.500', '0.016', '512.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.001']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.002']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.004']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.008']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.016']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.031']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.062']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.125']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.250']
Obj => 0.00000 Args =>  ['0.500', '0.031', '0.500']
Obj => 0.00000 Args =>  ['0.500', '0.031', '1.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '2.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '4.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '8.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '16.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '32.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '64.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '128.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '256.000']
Obj => 0.00000 Args =>  ['0.500', '0.031', '512.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '0.001']
Obj => 0.00000 Args =>  ['0.500', '0.062', '0.002']
Obj => 0.01244 Args =>  ['0.500', '0.062', '0.004']
Obj => 0.03778 Args =>  ['0.500', '0.062', '0.008']
Obj => 0.02933 Args =>  ['0.500', '0.062', '0.016']
Obj => 0.01244 Args =>  ['0.500', '0.062', '0.031']
Obj => 0.00800 Args =>  ['0.500', '0.062', '0.062']
Obj => 0.00844 Args =>  ['0.500', '0.062', '0.125']
Obj => 0.00844 Args =>  ['0.500', '0.062', '0.250']
Obj => 0.00400 Args =>  ['0.500', '0.062', '0.500']
Obj => 0.00000 Args =>  ['0.500', '0.062', '1.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '2.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '4.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '8.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '16.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '32.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '64.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '128.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '256.000']
Obj => 0.00000 Args =>  ['0.500', '0.062', '512.000']
Obj => 0.05422 Args =>  ['0.500', '0.125', '0.001']
Obj => 0.11693 Args =>  ['0.500', '0.125', '0.002']
Obj => 0.23982 Args =>  ['0.500', '0.125', '0.004']
Obj => 0.31442 Args =>  ['0.500', '0.125', '0.008']
Obj => 0.34945 Args =>  ['0.500', '0.125', '0.016']
Obj => 0.39986 Args =>  ['0.500', '0.125', '0.031']
Obj => 0.42545 Args =>  ['0.500', '0.125', '0.062']
Obj => 0.40979 Args =>  ['0.500', '0.125', '0.125']
Obj => 0.33715 Args =>  ['0.500', '0.125', '0.250']
Obj => 0.25461 Args =>  ['0.500', '0.125', '0.500']
Obj => 0.18897 Args =>  ['0.500', '0.125', '1.000']
Obj => 0.14463 Args =>  ['0.500', '0.125', '2.000']
Obj => 0.08283 Args =>  ['0.500', '0.125', '4.000']
Obj => 0.04133 Args =>  ['0.500', '0.125', '8.000']
Obj => 0.02044 Args =>  ['0.500', '0.125', '16.000']
Obj => 0.00000 Args =>  ['0.500', '0.125', '32.000']
Obj => 0.00000 Args =>  ['0.500', '0.125', '64.000']
Obj => 0.00000 Args =>  ['0.500', '0.125', '128.000']
Obj => 0.00000 Args =>  ['0.500', '0.125', '256.000']
Obj => 0.00000 Args =>  ['0.500', '0.125', '512.000']
Obj => 0.06149 Args =>  ['0.500', '0.250', '0.001']
Obj => 0.12683 Args =>  ['0.500', '0.250', '0.002']
Obj => 0.30190 Args =>  ['0.500', '0.250', '0.004']
Obj => 0.37204 Args =>  ['0.500', '0.250', '0.008']
Obj => 0.42669 Args =>  ['0.500', '0.250', '0.016']
Obj => 0.45075 Args =>  ['0.500', '0.250', '0.031']
Obj => 0.51841 Args =>  ['0.500', '0.250', '0.062']
Obj => 0.53412 Args =>  ['0.500', '0.250', '0.125']
Obj => 0.56518 Args =>  ['0.500', '0.250', '0.250']
Obj => 0.52776 Args =>  ['0.500', '0.250', '0.500']
Obj => 0.53071 Args =>  ['0.500', '0.250', '1.000']
Obj => 0.54162 Args =>  ['0.500', '0.250', '2.000']
Obj => 0.46586 Args =>  ['0.500', '0.250', '4.000']
Obj => 0.31090 Args =>  ['0.500', '0.250', '8.000']
Obj => 0.14665 Args =>  ['0.500', '0.250', '16.000']
Obj => 0.09394 Args =>  ['0.500', '0.250', '32.000']
Obj => 0.11527 Args =>  ['0.500', '0.250', '64.000']
Obj => 0.11774 Args =>  ['0.500', '0.250', '128.000']
Obj => 0.08630 Args =>  ['0.500', '0.250', '256.000']
Obj => 0.00000 Args =>  ['0.500', '0.250', '512.000']
Obj => 0.06149 Args =>  ['0.500', '0.500', '0.001']
Obj => 0.12683 Args =>  ['0.500', '0.500', '0.002']
Obj => 0.30190 Args =>  ['0.500', '0.500', '0.004']
Obj => 0.37204 Args =>  ['0.500', '0.500', '0.008']
Obj => 0.42669 Args =>  ['0.500', '0.500', '0.016']
Obj => 0.45075 Args =>  ['0.500', '0.500', '0.031']
Obj => 0.52340 Args =>  ['0.500', '0.500', '0.062']
Obj => 0.54644 Args =>  ['0.500', '0.500', '0.125']
Obj => 0.56934 Args =>  ['0.500', '0.500', '0.250']
Obj => 0.55181 Args =>  ['0.500', '0.500', '0.500']
Obj => 0.56695 Args =>  ['0.500', '0.500', '1.000']
Obj => 0.58465 Args =>  ['0.500', '0.500', '2.000']
Obj => 0.60607 Args =>  ['0.500', '0.500', '4.000']
Obj => 0.57911 Args =>  ['0.500', '0.500', '8.000']
Obj => 0.54946 Args =>  ['0.500', '0.500', '16.000']
Obj => 0.50089 Args =>  ['0.500', '0.500', '32.000']
Obj => 0.39986 Args =>  ['0.500', '0.500', '64.000']
Obj => 0.35489 Args =>  ['0.500', '0.500', '128.000']
Obj => 0.35198 Args =>  ['0.500', '0.500', '256.000']
Obj => 0.26591 Args =>  ['0.500', '0.500', '512.000']
Obj => 0.06149 Args =>  ['0.500', '1.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '1.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '1.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '1.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '1.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '1.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '1.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '1.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '1.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '1.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '1.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '1.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '1.000', '4.000']
Obj => 0.58727 Args =>  ['0.500', '1.000', '8.000']
Obj => 0.61199 Args =>  ['0.500', '1.000', '16.000']
Obj => 0.62245 Args =>  ['0.500', '1.000', '32.000']
Obj => 0.65853 Args =>  ['0.500', '1.000', '64.000']
Obj => 0.64436 Args =>  ['0.500', '1.000', '128.000']
Obj => 0.62055 Args =>  ['0.500', '1.000', '256.000']
Obj => 0.56785 Args =>  ['0.500', '1.000', '512.000']
Obj => 0.06149 Args =>  ['0.500', '2.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '2.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '2.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '2.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '2.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '2.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '2.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '2.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '2.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '2.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '2.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '2.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '2.000', '4.000']
Obj => 0.59184 Args =>  ['0.500', '2.000', '8.000']
Obj => 0.61074 Args =>  ['0.500', '2.000', '16.000']
Obj => 0.62185 Args =>  ['0.500', '2.000', '32.000']
Obj => 0.66692 Args =>  ['0.500', '2.000', '64.000']
Obj => 0.64335 Args =>  ['0.500', '2.000', '128.000']
Obj => 0.62225 Args =>  ['0.500', '2.000', '256.000']
Obj => 0.58339 Args =>  ['0.500', '2.000', '512.000']
Obj => 0.06149 Args =>  ['0.500', '4.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '4.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '4.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '4.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '4.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '4.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '4.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '4.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '4.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '4.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '4.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '4.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '4.000', '4.000']
Obj => 0.59184 Args =>  ['0.500', '4.000', '8.000']
Obj => 0.61074 Args =>  ['0.500', '4.000', '16.000']
Obj => 0.62185 Args =>  ['0.500', '4.000', '32.000']
Obj => 0.66970 Args =>  ['0.500', '4.000', '64.000']
Obj => 0.63685 Args =>  ['0.500', '4.000', '128.000']
Obj => 0.59329 Args =>  ['0.500', '4.000', '256.000']
Obj => 0.57088 Args =>  ['0.500', '4.000', '512.000']
Obj => 0.06149 Args =>  ['0.500', '8.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '8.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '8.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '8.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '8.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '8.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '8.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '8.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '8.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '8.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '8.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '8.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '8.000', '4.000']
Obj => 0.59184 Args =>  ['0.500', '8.000', '8.000']
Obj => 0.61074 Args =>  ['0.500', '8.000', '16.000']
Obj => 0.62185 Args =>  ['0.500', '8.000', '32.000']
Obj => 0.66970 Args =>  ['0.500', '8.000', '64.000']
Obj => 0.63685 Args =>  ['0.500', '8.000', '128.000']
Obj => 0.59327 Args =>  ['0.500', '8.000', '256.000']
Obj => 0.54299 Args =>  ['0.500', '8.000', '512.000']
Obj => 0.06149 Args =>  ['0.500', '16.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '16.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '16.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '16.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '16.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '16.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '16.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '16.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '16.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '16.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '16.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '16.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '16.000', '4.000']
Obj => 0.59184 Args =>  ['0.500', '16.000', '8.000']
Obj => 0.61074 Args =>  ['0.500', '16.000', '16.000']
Obj => 0.62185 Args =>  ['0.500', '16.000', '32.000']
Obj => 0.66970 Args =>  ['0.500', '16.000', '64.000']
Obj => 0.63685 Args =>  ['0.500', '16.000', '128.000']
Obj => 0.59327 Args =>  ['0.500', '16.000', '256.000']
Obj => 0.54299 Args =>  ['0.500', '16.000', '512.000']
Obj => 0.06149 Args =>  ['0.500', '32.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '32.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '32.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '32.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '32.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '32.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '32.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '32.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '32.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '32.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '32.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '32.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '32.000', '4.000']
Obj => 0.59184 Args =>  ['0.500', '32.000', '8.000']
Obj => 0.61074 Args =>  ['0.500', '32.000', '16.000']
Obj => 0.62185 Args =>  ['0.500', '32.000', '32.000']
Obj => 0.66970 Args =>  ['0.500', '32.000', '64.000']
Obj => 0.63685 Args =>  ['0.500', '32.000', '128.000']
Obj => 0.59327 Args =>  ['0.500', '32.000', '256.000']
Obj => 0.54299 Args =>  ['0.500', '32.000', '512.000']
Obj => 0.06149 Args =>  ['0.500', '64.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '64.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '64.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '64.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '64.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '64.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '64.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '64.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '64.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '64.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '64.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '64.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '64.000', '4.000']
Obj => 0.59184 Args =>  ['0.500', '64.000', '8.000']
Obj => 0.61074 Args =>  ['0.500', '64.000', '16.000']
Obj => 0.62185 Args =>  ['0.500', '64.000', '32.000']
Obj => 0.66970 Args =>  ['0.500', '64.000', '64.000']
Obj => 0.63685 Args =>  ['0.500', '64.000', '128.000']
Obj => 0.59327 Args =>  ['0.500', '64.000', '256.000']
Obj => 0.54299 Args =>  ['0.500', '64.000', '512.000']
Obj => 0.06149 Args =>  ['0.500', '128.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '128.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '128.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '128.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '128.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '128.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '128.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '128.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '128.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '128.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '128.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '128.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '128.000', '4.000']
Obj => 0.59184 Args =>  ['0.500', '128.000', '8.000']
Obj => 0.61074 Args =>  ['0.500', '128.000', '16.000']
Obj => 0.62185 Args =>  ['0.500', '128.000', '32.000']
Obj => 0.66970 Args =>  ['0.500', '128.000', '64.000']
Obj => 0.63685 Args =>  ['0.500', '128.000', '128.000']
Obj => 0.59327 Args =>  ['0.500', '128.000', '256.000']
Obj => 0.54299 Args =>  ['0.500', '128.000', '512.000']
Obj => 0.06149 Args =>  ['0.500', '256.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '256.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '256.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '256.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '256.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '256.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '256.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '256.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '256.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '256.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '256.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '256.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '256.000', '4.000']
Obj => 0.59184 Args =>  ['0.500', '256.000', '8.000']
Obj => 0.61074 Args =>  ['0.500', '256.000', '16.000']
Obj => 0.62185 Args =>  ['0.500', '256.000', '32.000']
Obj => 0.66970 Args =>  ['0.500', '256.000', '64.000']
Obj => 0.63685 Args =>  ['0.500', '256.000', '128.000']
Obj => 0.59327 Args =>  ['0.500', '256.000', '256.000']
Obj => 0.54299 Args =>  ['0.500', '256.000', '512.000']
Obj => 0.06149 Args =>  ['0.500', '512.000', '0.001']
Obj => 0.12683 Args =>  ['0.500', '512.000', '0.002']
Obj => 0.30190 Args =>  ['0.500', '512.000', '0.004']
Obj => 0.37204 Args =>  ['0.500', '512.000', '0.008']
Obj => 0.42669 Args =>  ['0.500', '512.000', '0.016']
Obj => 0.45075 Args =>  ['0.500', '512.000', '0.031']
Obj => 0.52340 Args =>  ['0.500', '512.000', '0.062']
Obj => 0.54644 Args =>  ['0.500', '512.000', '0.125']
Obj => 0.56934 Args =>  ['0.500', '512.000', '0.250']
Obj => 0.55181 Args =>  ['0.500', '512.000', '0.500']
Obj => 0.56695 Args =>  ['0.500', '512.000', '1.000']
Obj => 0.59107 Args =>  ['0.500', '512.000', '2.000']
Obj => 0.60755 Args =>  ['0.500', '512.000', '4.000']
Obj => 0.59184 Args =>  ['0.500', '512.000', '8.000']
Obj => 0.61074 Args =>  ['0.500', '512.000', '16.000']
Obj => 0.62185 Args =>  ['0.500', '512.000', '32.000']
Obj => 0.66970 Args =>  ['0.500', '512.000', '64.000']
Obj => 0.63685 Args =>  ['0.500', '512.000', '128.000']
Obj => 0.59327 Args =>  ['0.500', '512.000', '256.000']
Obj => 0.54299 Args =>  ['0.500', '512.000', '512.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.001']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.002']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.004']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.008']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.016']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.031']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.062']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.125']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.250']
Obj => 0.00000 Args =>  ['1.000', '0.001', '0.500']
Obj => 0.00000 Args =>  ['1.000', '0.001', '1.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '2.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '4.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '8.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '16.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '32.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '64.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '128.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '256.000']
Obj => 0.00000 Args =>  ['1.000', '0.001', '512.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.001']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.002']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.004']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.008']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.016']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.031']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.062']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.125']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.250']
Obj => 0.00000 Args =>  ['1.000', '0.002', '0.500']
Obj => 0.00000 Args =>  ['1.000', '0.002', '1.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '2.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '4.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '8.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '16.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '32.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '64.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '128.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '256.000']
Obj => 0.00000 Args =>  ['1.000', '0.002', '512.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.001']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.002']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.004']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.008']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.016']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.031']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.062']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.125']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.250']
Obj => 0.00000 Args =>  ['1.000', '0.004', '0.500']
Obj => 0.00000 Args =>  ['1.000', '0.004', '1.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '2.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '4.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '8.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '16.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '32.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '64.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '128.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '256.000']
Obj => 0.00000 Args =>  ['1.000', '0.004', '512.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.001']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.002']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.004']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.008']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.016']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.031']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.062']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.125']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.250']
Obj => 0.00000 Args =>  ['1.000', '0.008', '0.500']
Obj => 0.00000 Args =>  ['1.000', '0.008', '1.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '2.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '4.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '8.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '16.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '32.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '64.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '128.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '256.000']
Obj => 0.00000 Args =>  ['1.000', '0.008', '512.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.001']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.002']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.004']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.008']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.016']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.031']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.062']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.125']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.250']
Obj => 0.00000 Args =>  ['1.000', '0.016', '0.500']
Obj => 0.00000 Args =>  ['1.000', '0.016', '1.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '2.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '4.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '8.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '16.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '32.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '64.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '128.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '256.000']
Obj => 0.00000 Args =>  ['1.000', '0.016', '512.000']
Obj => 0.00000 Args =>  ['1.000', '0.031', '0.001']
Obj => 0.00000 Args =>  ['1.000', '0.031', '0.002']
Obj => 0.00000 Args =>  ['1.000', '0.031', '0.004']
Obj => 0.00000 Args =>  ['1.000', '0.031', '0.008']
Obj => 0.00000 Args =>  ['1.000', '0.031', '0.016']
Obj => 0.00000 Args =>  ['1.000', '0.031', '0.031']
